,user,text
34,katyperry,". @AppleMusic 
#NewMusicDaily
#Daisies
https://t.co/TnTHX9IFJ6 https://t.co/XVv8rhshYA"
35,katyperry,Cover yourself in #Daisies...merch! 😜 Get your 🌼-themed bundles 🎶 at https://t.co/PNC1XWsKmS. 100% of my proceeds f… https://t.co/w2rHwfszX2
36,katyperry,"I wrote this song a couple months ago as a call to remain true to the course you’ve set for yourself, regardless of… https://t.co/K2OG3p1w22"
37,katyperry,"Each of us is one in more than seven billion, with our own story of strength and resilience to tell.
🌼DAISIES🌼 is o… https://t.co/8kuV735bB5"
38,katyperry,🌼 so soooooooooon #DaisiesTonight
39,katyperry,12 hours until #DAISIES 🌼 is out! The music video premiere page is now LIVE at https://t.co/Tiil6MBijD. Hope it’s o… https://t.co/7Pfylt7OfK
40,katyperry,"IN 24 HOURS, I want to be crashing your #Daisies Zoom watch parties 🌼🎉 Download some backgrounds and send me your p… https://t.co/WAqQ7UG3vU"
41,katyperry,jtfirstman is the only person that has been making me consistently laugh during quarantina follow him for whiter te… https://t.co/qr5SQJdXu6
42,katyperry,Join me for a live Q&amp;A and performance with @AmazonMusic this Friday! I’ll be performing 🌼Daisies🌼 for the very fir… https://t.co/SjpjIMatD3
43,katyperry,"When did we all stop believing in MAGIC? 

#DAISIES 🎥: 3 days away 
Pre-save at https://t.co/lI71mjIm0J 🌼 https://t.co/rAirCypBCY"
44,katyperry,sometimes i don’t know what’s worse trying to avoid the virus or the waves of depression that come with this new norm
45,katyperry,"I’ll never let ‘em change me til they cover me in... #daisies🌼

FRIDAY @ Daisies https://t.co/ZURcU85ylE"
46,katyperry,when your unborn daughter gives you a middle finger from the womb you know you’re in for it #happymothersdaytome😳 @… https://t.co/fZasOj1R0g
47,katyperry,it helped me get my smile back 🌼 https://t.co/RNFX5hfoTI
48,katyperry,🥺♥️ilysm #DisneySingalong https://t.co/jpExleFzCi
49,katyperry,honestly we both look dumb...o 🙃😜 #AmericanIdol https://t.co/dOkbKbEBoh
50,katyperry,"2 sets of performances = 2 lewks tonight 💁🏼‍♀️ West coast, have your favorites made the top 7? Then vote for who yo… https://t.co/QnsE2HG2PN"
51,katyperry,Then don’t forget to tune in to @abcnetwork at 7p/6p Central for an ele-phantastic #DisneySingalong and roll straig… https://t.co/PetWdoFohM
52,katyperry,"I SEE NO DIFFERENCE! 🐘 
Have you HERD? It’s the best night of the year - Disney Night/Mother’s Day, and we’ve got a… https://t.co/vZRddE3cqs"
53,katyperry,Have you sent your #KatysDaisies flowers yet?! Which is your favorite bouquet? Don’t forget momma! 🌼… https://t.co/3nB7U91wRb
54,katyperry,Select a bouquet you wish to share and write your personal message to go along with it. We're sure you'll be able t… https://t.co/q1S6C9MuFz
55,katyperry,"At #KatysDaisies, our goal is to provide the best virtual flower delivery service that can help you tell someone yo… https://t.co/hRwsV6WP5W"
56,katyperry,"🌼 The first single from #KP5 is called #DAISIES and she’s coming MAY 15, 2020 🌼

THE MUSIC MUST GO ON… https://t.co/6d0BX9ZSEp"
57,katyperry,Reminding myself that we are called human beings not human doings https://t.co/ANTB0FdQiL
58,katyperry,the world’s starting to feel like one big game of mafia for the truth
59,katyperry,i think eventually my tipping point will be one last zoom link
60,katyperry,"Sticks and stones may break your bones, but Daisies are the friendliest flower 🌼🤗 don’t forget 10% of every purchas… https://t.co/HQxmB477wE"
61,katyperry,Happy CYN-co De Mayo! Grab your 🍸 (or apple juice for me 😩) and join @cynthialovely and me on IG Live at 5pm PT for… https://t.co/Y4Q2MUCv70
62,katyperry,"what would have been... #TheMetBall2020💔 @ The Metropolitan Museum of Art, New York https://t.co/z7u3NwYTpI"
63,katyperry,"WIPE (I mean SWIPE😬) over to see how you can vote for your fav #americanidol top 10 FYI 🚨spoiler alert🚨West coast,… https://t.co/A6AR4gOYEK"
64,katyperry,but do you think we’ll make any sense? 🙃 https://t.co/Z7BlUoQ7UE
65,katyperry,". @AmericanIdol is on a roll so you’re going to want to put your 🧩 down, pull out your 🍌🍞, &amp; tune into… https://t.co/6tC2lilIu1"
66,katyperry,🙋🏼‍♀️ if you’re up for a princess picnic in your backyard or living room 👸🏼✨🧺 and don’t forget 10% of every purchas… https://t.co/WI4hukp7Es
67,katyperry,Welcome to my home studio! 🏠📹 🙃 WESTCOAST! It’s your turn for #AmericanIdol! And don’t forget to ➡️ VOTE for who yo… https://t.co/lsotlWkL72
68,katyperry,We at #AmericanIdol are keeping it both fresh and CLEAN! Tune in for the 1st ever episode from our homes tonight @… https://t.co/Hjeas1ds9S
69,katyperry,when you hear “hey guys” 17 times as you scroll ig 🙃
70,katyperry,Who said you can’t add a little sparkle to your sweats? ✨🌈✨ and don’t forget 10% of every purchase will be donated… https://t.co/prSrJru61m
71,katyperry,Here I am in my last glampt prequarentina look March 12th in front of the Sydney Opera House - a world class venue… https://t.co/ZIzEutTHib
72,katyperry,"Kitty Purry crawled through my then-boyfriend’s window 15 years ago, fully pregnant and seeking shelter. Two litter… https://t.co/7iWo29Gzqh"
73,katyperry,♥️🙏🏻 https://t.co/giuOd16tI4
74,katyperry,the people that used to say “I only do hugs” are most definitely cancelled for the foreseeable future
75,katyperry,My definition of success is being able to peel a price tag off the bottom of an item CLEANLY leaving NO residue
76,katyperry,Who says you can’t look cute while being bored in the house? 🙃✌🏻💗 and don’t forget 10% of every purchase will be do… https://t.co/53B53rC8PY
77,katyperry,do we think this is the season finale of The Simulation or nah
78,katyperry,"How will @AmericanIdol continue? 
I'll be judging from California ☀️
@LionelRichie from LA 👋
@LukeBryanOnline &amp;… https://t.co/9f8IGz7ohj"
79,katyperry,Somebunny 🐰 is going to be live on FACEBOOK with you right before Idol starts tonight at 7:45p ET to have a little… https://t.co/2B11LhQlg6
80,katyperry,Two of my favorites have come together at the perfect moment #toyourhealth #pressedxbragg 🍎 🍏 Check out… https://t.co/LMSlIlh3F1
81,katyperry,Sending ❤️ out to all of you on this #ShoesdayTuesday! I will be donating 10% from the sale of every shoe and handb… https://t.co/TsyHuFquc6
82,katyperry,this is how you wash with styyylesss https://t.co/C7rlCUGv9Y
83,katyperry,"OMGEE We’re leaving it to you, America! We couldn’t choose between @GraceLeermusic &amp; @LaurenMascitti so we’re leavi… https://t.co/OH2X3o9XAV"
84,katyperry,It’s the end of the #AmericanIdol journey for #DemiRae 🥺 but the beginning of a new journey for her. Keep being the… https://t.co/P5Fqx2Q7l5
85,katyperry,This is definitely love that I’m feeling for @ArthurGunn122’s pure light ✨#AmericanIdol
86,katyperry,"YASSSTH @OliviaXimines not just the voice, not just the moves, but THE REVEAL AND I AM HERE FOR IT #AmericanIdol… https://t.co/L9J29twwFy"
87,katyperry,We gotta look out cause the next generation is coming and they are NOT👏🏻HERE👏🏻TO👏🏻PLAY❗️@CyniahElise… https://t.co/YNh3oqVsjS
88,katyperry,. @shan_gibbons all endings are also beginnings. Chin up butter cup ♥️🌱#AmericanIdol @adele
89,katyperry,I've said it before but IT. IS. NOT. EASY. saying no to some really great contestants like #GraceLundy. Mark my wor… https://t.co/WYO2g4mT0p
90,katyperry,. @GabrielaKimmy has one of the best voices in the competition but she’s gotta round it all out now if she wants to… https://t.co/Ip4ydHFirL
91,katyperry,"Also, I have a lot of respect for @mrBobbyBones. As you can tell, he wasn’t supposed to shoot that day (5 o’clock s… https://t.co/7we3zJiFw4"
92,katyperry,"I hope #RobertTaylor keeps chasing those dreams, and the hair. Werk, but don’t overwork!  #AmericanIdol… https://t.co/ewsOwO8NIr"
93,katyperry,"I have no problem throwing @LukeBryanOnline and @LionelRichie under the bus, especially when I win the argument 💅🏻… https://t.co/X4vHdPa4Cc"
94,katyperry,We love a good surprise at #AmericanIdol... So glad your dad got to see you make it to the top 20 @Aliana_Jester! A… https://t.co/4sQDXKSy5Q
95,katyperry,I’ve loved seeing @Julia_Gargano  AKA Julia GaGORGEOUS blossom 🌺 To be honest this rendition of #GlitterInTheAir by… https://t.co/UgHQCbTPUo
96,katyperry,Be the artist you want to see in your own students @FBooneMusic! I hope you continue to make your daughter AND your… https://t.co/j1jEQAtlyM
97,katyperry,I’m always gonna root for @genlinkowski and the strength/💪🏻vulnerability💪🏻 and growth she’s shown us over the last… https://t.co/QTlKdhG1cr
98,katyperry,"Hope you can continue to keep seeing the VALUE in yourself @DillonJOfficial. You aren’t just a singer, you’re an AR… https://t.co/iJYVIkJz4e"
99,katyperry,It’s been a WEEK since we left you with a cliffhanger for @DillonJOfficial on #AmericanIdol 😳 Does it feel like it’… https://t.co/hg3a6QiC4K
0,justinbieber,In these streets https://t.co/Z1TtKLg2Q3
1,justinbieber,Make your own #StuckwithU merch https://t.co/FuTHy6WJwb https://t.co/WOc3B5Gizy
2,justinbieber,Thank you India https://t.co/ziYTX5Edc3
3,justinbieber,Honored to support this cause https://t.co/CwCqqilCHs
4,justinbieber,I remember performing at Capital's Summertime Ball in 2012. Tune in to #BestOfCapitalSTB Saturday https://t.co/OtiITPi3j1
5,justinbieber,The newest @liquidiv limited edition flavor is inspired by #Yummy https://t.co/eWSe9LwJJz https://t.co/EUWisOIQgG
6,justinbieber,Next 5 hours only and only a certain amount as we can’t do too many lol. If we run out we run out. But we hear you… https://t.co/g3gHymJWOc
7,justinbieber,Heads up . https://t.co/YS5pmiW4FI https://t.co/V9Xx3ObBO9
8,justinbieber,#STUCKWITHU https://t.co/UAUqHJhb4M
9,justinbieber,Who got them? Limited supply so not likely to last the whole 24 hours. All for a great cause so thank you. https://t.co/ARi4zJNtnt
10,justinbieber,@chanreJB @drewhouse
11,justinbieber,@bieberscIarke Yep
12,justinbieber,@agsrem :)
13,justinbieber,@gdb1227 No idea
14,justinbieber,@everglowari All good
15,justinbieber,@biebersdepths :)
16,justinbieber,@bemybrandon You’re welcome
17,justinbieber,@chnnges Hi
18,justinbieber,@ItsreaIly Followed
19,justinbieber,@Angelspeakss Don’t be sad
20,justinbieber,@ltskii Yep. That happened
21,justinbieber,@biebersdepths Love u. Bye
22,justinbieber,@deinertsenorita @bieberfever Me too
23,justinbieber,@_lwtgolden_ Ok
24,justinbieber,@sweetenerline You are good to go
25,justinbieber,@ghostinflatline @gwsjustin Still here
26,justinbieber,@grandesheal @Jdrewbieberhelp @tattoosmilee Done
27,justinbieber,@justbiizle Hi
28,justinbieber,@driplikebizzle Limited time and limited cds. It ends tonight but at the rate it’s going I don’t know how much long… https://t.co/xD6uADX1Q4
29,justinbieber,@bizzlegoddesss @scooterbraun @Lymenews Thank you
30,justinbieber,@aesttbizzle What!?
31,justinbieber,@camzixo @belieber_2015 All good
32,justinbieber,@opa_desastre @heloflima Look at these beasts
33,justinbieber,@serayrauhl We will be back
34,justinbieber,@justyumdrew All for a good cause too
35,justinbieber,@justyumdrew It ain’t that bad. Happy to do it. Just did the yummy ones.
36,justinbieber,@ghostingbieber Love u too
37,justinbieber,@DaarkParadise21 @Jdrewbieberhelp @glitterccabello Ok
38,justinbieber,@Habitaul Amazing
39,justinbieber,Limited number of #StuckwithU CDs signed by me and @arianagrande for 24 hours starting now. All proceeds to @1strcf… https://t.co/YsoaZ2Albu
40,justinbieber,You asked and all for a great cause. Me and  @ArianaGrande will sign a limited number of #STUCKWITHU CDS ONLY FOR 2… https://t.co/rpM6Teord0
41,justinbieber,Amazing! All for @1strcf . Thank you @amazonmusic . #STUCKWITHU @ArianaGrande https://t.co/v8ypLUDan8
42,justinbieber,grateful @arianagrande for this moment. Love that we are using music to give back. #stuckwithu is benefiting… https://t.co/m74dyiyk6i
43,justinbieber,@SB_Projects @1strcf Ok ok. Gonna sign random bundles
44,justinbieber,https://t.co/ftsGZR2b20 u know what to do . All for @1strcf
45,justinbieber,https://t.co/UAUqHIZAde proud of this
46,justinbieber,"#StuckwithU merch bundles 
https://t.co/YS5pmiEtOa https://t.co/lfj4CdaGDy"
47,justinbieber,Today is going to be a great day
48,justinbieber,I’m in too. @1strcf https://t.co/D6ikYr6cuD
49,justinbieber,It’s out! Thanks for sending in all the #stuckwithumom videos. Thousands of you did. Really special. Made this for… https://t.co/sG5mXV6HVa
50,justinbieber,@BIZZLESBLESSING @ArianaGrande @AlfredoFlores 15 minutes
51,justinbieber,#stuckwithumom 10 am tomorrow. All the moms and one special dad. Thanks
52,justinbieber,Hope everyone had the best Mother’s Day . Thank you for sending in all your #stuckwithumom videos. Me and the team… https://t.co/iJ9wAxJHLM
53,justinbieber,https://t.co/UAUqHJhb4M
54,justinbieber,Stuck with U - Single —-&gt; https://t.co/bHzAISTkBP
55,justinbieber,Happy Mother’s Day @pattiemallette !! ❤️
56,justinbieber,Please send @AlfredoFlores your #stuckwithuMom videos. Happy Mother’s Day :)
57,justinbieber,Love this. A fan sent us this . Some of our favorite movies in here. Love this and wanted to load it up for you to… https://t.co/rMDFaLkdvS
58,justinbieber,All the love has been amazing. Working on something. Keep them coming. #stuckwithuvideo . Not too late :) thanks
59,justinbieber,Just fixed the edit on the video. Can you tell what we added? #STUCKWITHU https://t.co/EhEXCMWpIt
60,justinbieber,Reaction has been amazing. Thank you. #STUCKWITHU https://t.co/NKmq9TR7hj
61,justinbieber,#STUCKWITHU OUT NOW @ArianaGrande —-&gt; https://t.co/pJCba9idnN
62,justinbieber,https://t.co/UAUqHJhb4M #stuckwithu
63,justinbieber,Here we go. #STUCKWITHU
64,justinbieber,Here we go. One hour. Excited to be singing with you @ArianaGrande https://t.co/x00u6r8Uhw
65,justinbieber,😁 https://t.co/yHIQuf9Dbs
66,justinbieber,3 hours to go. @YouTube watch page is live now. #stuckwithu https://t.co/UAUqHJhb4M https://t.co/L0gsXlG8pO
67,justinbieber,Tonight. #stuckwithu . He ain’t going nowhere 🤪 https://t.co/Ld5GskdHtg
68,justinbieber,Love this https://t.co/6YjlThIKcl
69,justinbieber,https://t.co/i6mAwwliu5
70,justinbieber,12 hours to go. #stuckwithu and #stuckwithuvideo out tonight at midnight. Proceeds to a great cause. Thanks.… https://t.co/6lyxXOZVe7
71,justinbieber,In 24 hours. #stuckwithu #Stuckwithumusicvideo @ArianaGrande
72,justinbieber,2 days until #stuckwithu @ArianaGrande https://t.co/ka2dxqMrDz
73,justinbieber,Hey everyone my #Allinchallenge auction is about to expire. Who am I coming to see? https://t.co/HY37k0vImu
74,justinbieber,3 days #stuckwithu https://t.co/xZDboCAc1M
75,justinbieber,4 days until #stuckwithu @ArianaGrande https://t.co/5hRUyQvwD6
76,justinbieber,Sharing our quarantine with you guys. #TheBiebersonWatch ep 1 on my Facebook https://t.co/9CjVxWKiEZ https://t.co/nYJSLWOYrY
77,justinbieber,5 days #stuckwithu @ArianaGrande https://t.co/3J5JRRo03X
78,justinbieber,https://t.co/iHMrFv3R6O
79,justinbieber,"#StuckwithU #StuckwithUVideo  
https://t.co/pFygJX5t5q https://t.co/266VeFOnG5"
80,justinbieber,Check back later today for the instrumental so you can be a part of this
81,justinbieber,Working with our family at @sb_projects and @UMG proceeds from the sales and streams of #StuckwithU will fund grant… https://t.co/glpj1tNVKr
82,justinbieber,Here is the announcement. Very excited because we have finally done it. And it’s really good. I’m releasing a new s… https://t.co/P3vcadC1O7
0,BarackObama,"If you believe in a more just, more generous, more democratic America, now is the time to fight for it. Here’s a te… https://t.co/wjDlgys1Uc"
1,BarackObama,"On Memorial Day, we honor those who gave all for us. That takes different forms this year, but it’s even more vital… https://t.co/wUBXJWWoKs"
2,BarackObama,"And here’s more on the approach Sweden has taken, which differs from some of its neighbors: 

https://t.co/Qw5R0O5RhM"
3,BarackObama,"South Korea has focused on testing to guard against outbreaks:

https://t.co/51h11Pb3HZ"
4,BarackObama,"As all 50 states begin the process of reopening, here are three articles that offer some lessons from other countri… https://t.co/k6xeoaH9zm"
5,BarackObama,The Class of 2020 is full of the leaders we need to bend the arc of history toward a better future—and our HBCU gra… https://t.co/NGsbvF4QP6
6,BarackObama,"As Chicago navigates the health crisis, its residents continue to show up for one another in their communities. It’… https://t.co/d1kWPJJzqd"
7,BarackObama,"Congrats to the high school Class of 2020, as well as to the teachers, coaches, and most of all, parents and family… https://t.co/2IoU6E9qnq"
8,BarackObama,"Congratulations to the HBCU Class of 2020! Michelle and I are so proud of you. As you set out to change the world,… https://t.co/bpuDRcqGrZ"
9,BarackObama,"Graduating is a big achievement no matter what, but with all that the Class of 2020 has dealt with to get across th… https://t.co/nuR3SUdo8F"
10,BarackObama,Vote.
11,BarackObama,"Michelle and I want to do our part to give all you parents a break today, so we’re reading “The Word Collector” for… https://t.co/c70wTBGE3y"
12,BarackObama,"Despite all the time that’s been lost, we can still make real progress against the virus, protect people from the e… https://t.co/vX0RkWj9EZ"
13,BarackObama,"Change comes when all of us step up and play our part in this democracy. By encouraging our young people, like thes… https://t.co/9zmQTVM1YI"
14,BarackObama,"Even if you can’t give the moms in your life a hug today, I hope you can give them an extra thank you today. Thank… https://t.co/vsJxawNfbF"
15,BarackObama,There’s no limit to the devotion I’ve seen in teachers like these @ChiPubSchools educators. Their dedication shapes… https://t.co/2vmmINSTBV
16,BarackObama,I’ve always loved joining commencements––the culmination of years of hard work and sacrifice. Even if we can’t get… https://t.co/8Ja4pnbgcz
17,BarackObama,The folks of the Chicago @fooddepository—and food banks in communities like yours—are working overtime to feed the… https://t.co/HO23W6drUL
18,BarackObama,"The pandemic has magnified the financial insecurity of too many American families, the deep and real racial dispari… https://t.co/69d67PL3so"
19,BarackObama,"In moments of crisis, we look out for one other. And we need leaders with empathy who will bring people together ra… https://t.co/2VaX5YcOjj"
20,BarackObama,This pandemic has painfully brought to the surface many of the reasons I launched @MBK_Alliance—structural racism r… https://t.co/VMSf31sBLt
21,BarackObama,"If we want life to approach anything like normal anytime soon, we need a comprehensive testing program. It’s not go… https://t.co/WvZWasIqyX"
22,BarackObama,"While we continue to wait for a coherent national plan to navigate this pandemic, states like Massachusetts are beg… https://t.co/uHs0qhPrKD"
23,BarackObama,We've all had to adapt to cope with a pandemic. Climate change will force far harsher changes on our kids. All of u… https://t.co/rFDUjfPA10
24,BarackObama,"Parents, you deserve a break – Michelle’s got storytime handled every Monday. She’s one of the best, I promise. (An… https://t.co/MpmfxfinMW"
25,BarackObama,Proud of the leaders in my hometown of Chicago who are showing us what it means to be there for each other––as neig… https://t.co/nrS0rg86tx
26,BarackObama,"When I think of people I’ve counted on over the years, Sarah Hurwitz comes to mind. She's the talented author of… https://t.co/DzWZrbwRwa"
27,BarackObama,Democracy depends on an informed citizenry and social cohesion. Here’s a look at how misinformation can spread thro… https://t.co/TfCa789jzs
28,BarackObama,For all of us who love this country and are willing to do our part to make sure it lives up to its highest ideals –… https://t.co/RcUlk1FwLg
29,BarackObama,I’m proud to endorse my friend @JoeBiden for President of the United States. Let's go: https://t.co/maHVGRozkX
30,BarackObama,"Dreamers have contributed so much to our country, and they are risking their lives fighting on the frontlines of th… https://t.co/TpcCIY3UzF"
31,BarackObama,We can't deny that racial and socioeconomic factors are playing a role in who is being hit the hardest by the virus… https://t.co/VgAEVwVBPi
32,BarackObama,"Although our celebrations may look different this year, our unwavering faith remains the same. For me, Easter is a… https://t.co/yqWFo9qYMH"
33,BarackObama,Let’s not use the tragedy of a pandemic to compromise our democracy. Check the facts of vote by mail. https://t.co/aTNxRV4Ws3
34,BarackObama,"Everyone should have the right to vote safely, and we have the power to make that happen. This shouldn't be a parti… https://t.co/b7HmHriD3G"
35,BarackObama,No one should be forced to choose between their right to vote and their right to stay healthy like the debacle in W… https://t.co/9LcdVOU9uV
36,BarackObama,"Some good news: states that started social distancing early and aggressively, like California, have avoided overwhe… https://t.co/lYzRvmo55X"
37,BarackObama,"Mayors have been working hard to help us get through this pandemic, and they’ll have just as big a task to help peo… https://t.co/rHYzDM5k1x"
38,BarackObama,"Through centuries of persecution, exile and struggle, the story of Passover has reminded the Jewish people––and all… https://t.co/Ks8gXDHjzR"
39,BarackObama,Social distancing bends the curve and relieves some pressure on our heroic medical professionals. But in order to s… https://t.co/DVSDGdzaUn
40,BarackObama,"My advisor and friend @cecmunoz has been someone I’ve turned to for years. In her new book, More Than Ready, she sh… https://t.co/HZd6fZRVEy"
41,BarackObama,"It’s World Health Day, and we owe a profound debt of gratitude to all our medical professionals. They’re still givi… https://t.co/uhfPzagqi7"
42,BarackObama,"Bill Withers was a true American master. His music, rooted in the everyday joys and sorrows of working people, was… https://t.co/r2wuS8ugt7"
43,BarackObama,"As she often does, @SenWarren provides a cogent summary of how federal policymakers should be thinking about the pa… https://t.co/4I2dLnp1nW"
44,BarackObama,It's Census Day and we all have a crucial role to play. Filling out the 2020 Census determines what the next decade… https://t.co/e90Xk9eFk1
45,BarackObama,We've seen all too terribly the consequences of those who denied warnings of a pandemic. We can't afford any more c… https://t.co/dUUGeOI8VK
46,BarackObama,"So many Americans right now are stepping up to help their communities. Zohaib Begg, a 7-year-old from VA, is one of… https://t.co/kgEAjd7yGX"
47,BarackObama,We are grateful for what he did for this country. He carried the baton longer and surer than almost anybody. It fal… https://t.co/a2LHsvMF3T
48,BarackObama,"What a joy it was to watch him pray and preach. I took heart in him saying, “We ain’t going back. We’ve come too fa… https://t.co/wZCEg2dhmz"
49,BarackObama,"Rev. Joseph Lowery was a giant who let so many of us stand on his shoulders. With boundless generosity, patience, a… https://t.co/LzAKoBofog"
50,BarackObama,"During this crisis, our grocery store clerks, delivery drivers, transit and utility workers—along with so many othe… https://t.co/FgNwvpshoo"
51,BarackObama,And this article provides a great example of the kind of community spirit that we need to get through this—a spirit… https://t.co/177VvHKpiW
52,BarackObama,Here’s a useful overview of the likely scenarios that the world will be facing in the coming months while managing… https://t.co/c2F0mhA9r5
53,BarackObama,These are the burdens our medical heroes already face in NYC. It's only going to get harder across the country. Ano… https://t.co/trAELIbkTY
54,BarackObama,Our medical professionals are heroes putting their lives on the line to keep our country going. Here's a look at ho… https://t.co/Cl7FGTSg32
55,BarackObama,Here’s a useful summary of the current best thinking among public health experts on how we need to approach the fig… https://t.co/TIjyEkJOGd
56,BarackObama,"Ten years ago today, I signed the Affordable Care Act into law. It protected preexisting conditions, cut the uninsu… https://t.co/VuhN5ugvtn"
57,BarackObama,Sometimes it takes the wisdom and resilience of those who have been marginalized for all of us to remember the impo… https://t.co/u5B0tcSfLU
58,BarackObama,"And @cripchick, a disabled activist, understands what it’s like for people with particular vulnerabilities to come… https://t.co/Sk5TBOTnkH"
59,BarackObama,.@sullydish witnessed the impact of HIV-AIDS on the LGBT community in the early stages of that devastating disease: https://t.co/j0ipIrzoDC
60,BarackObama,"Here are a few stories that have less to do with the very real medical or economic aspects of this crisis, and more… https://t.co/Oh038qeLhJ"
61,BarackObama,The best part of my job was meeting people like this—ready to make a selfless act in a time of need. Many Americans… https://t.co/d6c56VtEjk
62,BarackObama,.@rgay and @SheaSerrano are using their feeds to directly support people in need—and helping shift our ideas about… https://t.co/f5wO07YeTN
63,BarackObama,"In my old neighborhood, the @BSAllianceChi established a crisis pantry to provide food and essential items for part… https://t.co/3S0XsrpkBb"
64,BarackObama,.@ObamaFoundation Fellow @alexsmith1982 is helping seniors fight loneliness in the UK through a mix of new and old… https://t.co/XN42EoXeQv
65,BarackObama,Some great stories of big-hearted people coming up with new ways to come together—even while remaining apart—to hel… https://t.co/6zeZriuo6P
66,BarackObama,"In the meantime, remember to check up by phone on elderly or vulnerable friends and neighbors who may need our help."
67,BarackObama,As communities have begun to recognize the importance of social distancing measures to “flatten the curve” on COVID… https://t.co/wWe8N5YpwP
68,BarackObama,We owe a profound debt of gratitude to all our health professionals and everybody who’ll be on the front lines of t… https://t.co/pLJkvANSdr
69,BarackObama,"Not everybody can stay home, and we owe a big debt of gratitude to health professionals, transit and airport worker… https://t.co/SK1Rk7kkIu"
70,BarackObama,Watch this. It shows why we should all do the right thing and stay home to the fullest extent possible. All of us c… https://t.co/GOODRTNI2e
71,BarackObama,"A shout out to Kevin, Giannis, Zion, Blake, Steph and all the players, owners and organizations who are setting a g… https://t.co/csibmqnjrH"
72,BarackObama,If you’re wondering whether it’s an overreaction to cancel large gatherings and public events (and I love basketbal… https://t.co/pdcJudIFXu
73,BarackObama,"In the midst of campaign season, it’s important to look squarely at what’s at stake. This article speaks to one of… https://t.co/Ij2hK9CKB1"
74,BarackObama,"55 years ago, when a group of civil rights organizers crossed the Edmund Pettus Bridge, they carried America with t… https://t.co/tdaHo1FJIR"
75,BarackObama,"Protect yourself and your community from coronavirus with common sense precautions: wash your hands, stay home when… https://t.co/3J4CZwGJup"
76,BarackObama,"Michelle and I are sending our prayers to those affected by the severe storms in Tennessee, especially to those who… https://t.co/48jXyUeupn"
77,BarackObama,America needs you as states prepare for the next round of redistricting. It's up to all of us to make sure we have… https://t.co/HghrAbSMGn
78,BarackObama,"Shirley Chisholm said ""You don't make progress by standing on the sidelines, whimpering and complaining. You make p… https://t.co/AQqsZ3bmsw"
79,BarackObama,"After a lifetime of reaching for the stars, today, Katherine Johnson landed among them. She spent decades as a hidd… https://t.co/Z2SzFvXmW7"
80,BarackObama,Happy birthday to one of my heroes — someone who believed our right to vote was more important than his own life. T… https://t.co/hK0tnVcacQ
81,BarackObama,https://t.co/AQJsfBf0ri
82,BarackObama,"Here are a couple of articles that are worth reading — from housing to health, these stories use data to explore ch… https://t.co/KlSkp31mmi"
83,BarackObama,"Eleven years ago today, near the bottom of the worst recession in generations, I signed the Recovery Act, paving th… https://t.co/6IyeQfvElc"
84,BarackObama,"Happy Valentine’s Day to my forever dance partner, @MichelleObama. https://t.co/lHvTGUwEHr"
85,BarackObama,"What a great example of citizenship, what each of us can do to make a difference for all of us: https://t.co/YxsvONUuVl"
86,BarackObama,"Even if the methods are new, sowing the seeds of doubt, division, and discord to turn Americans against each other… https://t.co/He8uASDGEF"
87,BarackObama,"Thirty years on, I remember the hope we all felt watching Mandela’s release from prison. The gift of a new way of s… https://t.co/ZtWqtwqYmE"
88,BarackObama,"Congrats to Julia and Steven, the filmmakers behind American Factory, for telling such a complex, moving story abou… https://t.co/gvQzSMCVPE"
89,BarackObama,"Sixty years ago today, the Greensboro Four stood up to injustice by sitting down at a lunch counter. Our journey is… https://t.co/fLcldO9VnD"
90,BarackObama,Kobe was a legend on the court and just getting started in what would have been just as meaningful a second act. To… https://t.co/YlRRr9ng7Q
91,BarackObama,"Every so often, I re-read Dr. King’s Letter from a Birmingham Jail. While some of the injustices may have changed,… https://t.co/9TxGaZKcaC"
92,BarackObama,"In every scene, you are my star, @MichelleObama! Happy birthday, baby! https://t.co/hgMBhHasBj"
93,BarackObama,Glad to see American Factory’s Oscar nod for Best Documentary. It’s the kind of story we don’t see often enough and… https://t.co/FSdnLUbNBA
94,BarackObama,Our fellow Americans in Puerto Rico can use our support after this week’s earthquakes. They’ve shown their enduring… https://t.co/qxjRcyT8cR
95,BarackObama,"Here’s the thing: Even with problems of this magnitude, each of us can still find a way to make change. That’s why… https://t.co/K3YYej7d0s"
